state,area,year,quarter,medianAcreage,nominalPrice,nominalPercent,nominalGrowth,realPrice,realPercent,annualVolume,qtrVolume
Texas,Piney Woods - North (LMA 30),2017,0,81,3269,-0.95,5.47,555,-2.77,389,null
Texas,Piney Woods - North (LMA 30),2018,0,81,3267,-0.06,4.05,542,-2.41,362,null
Texas,Piney Woods - North (LMA 30),2019,0,82,3568,9.2,5.61,581,7.28,393,null
Texas,Piney Woods - North (LMA 30),2020,0,88,3875,8.61,5.25,624,7.32,465,null
Texas,Piney Woods - South (LMA 31),1971,0,106,304,-1.46,10.83,244,-6.21,40,null
Texas,Piney Woods - South (LMA 31),1972,0,89,333,9.72,6.86,256,5.19,null,null
Texas,Piney Woods - South (LMA 31),1973,0,87,495,48.65,14.96,361,40.91,22,null
Texas,Piney Woods - South (LMA 31),1974,0,100,468,-5.45,9.3,313,-13.28,null,null
Texas,Piney Woods - South (LMA 31),1975,0,80,500,6.84,10.18,307,-2.18,35,null
Texas,Piney Woods - South (LMA 31),1976,0,74,666,33.3,17.04,387,26.33,24,null
Texas,Piney Woods - South (LMA 31),1977,0,132,700,5.03,16.02,383,-1.11,29,null
Texas,Piney Woods - South (LMA 31),1978,0,75,818,16.86,10.57,418,9.2,37,null
Texas,Piney Woods - South (LMA 31),1979,0,74,800,-2.2,11.32,378,-9.72,25,null
Texas,Piney Woods - South (LMA 31),1980,0,101,1000,25,14.87,433,14.63,37,null
Texas,Piney Woods - South (LMA 31),1981,0,92,1200,20,12.48,474,9.63,27,null
Texas,Piney Woods - South (LMA 31),1982,0,64,1500,25,16.47,559,17.73,33,null
Texas,Piney Woods - South (LMA 31),1983,0,81,1333,-11.13,10.26,478,-14.46,39,null
Texas,Piney Woods - South (LMA 31),1984,0,89,1595,19.65,14.8,552,15.48,35,null
Texas,Piney Woods - South (LMA 31),1985,0,70,1112,-30.25,2.16,373,-32.39,20,null
Texas,Piney Woods - South (LMA 31),1986,0,80,1017,-8.58,-3.26,334,-10.39,32,null
Texas,Piney Woods - South (LMA 31),1987,0,62,1064,4.67,-6.63,341,2.15,null,null
Texas,Piney Woods - South (LMA 31),1988,0,67,767,-27.98,-10.47,237,-30.44,null,null
Texas,Piney Woods - South (LMA 31),1989,0,61,780,1.81,-13.32,233,-2.04,25,null
Texas,Piney Woods - South (LMA 31),1990,0,75,900,15.31,-4.15,259,11.14,31,null
Texas,Piney Woods - South (LMA 31),1991,0,82,900,0,-2.41,250,-3.27,31,null
Texas,Piney Woods - South (LMA 31),1992,0,99,748,-16.86,-6.81,203,-18.71,30,null
Texas,Piney Woods - South (LMA 31),1993,0,91,870,16.2,2.55,231,13.51,40,null
Texas,Piney Woods - South (LMA 31),1994,0,85,885,1.78,2.55,230,-0.34,55,null
Texas,Piney Woods - South (LMA 31),1995,0,98,789,-10.85,-2.6,201,-12.68,22,null
Texas,Piney Woods - South (LMA 31),1996,0,58,1025,29.91,2.64,256,27.58,31,null
Texas,Piney Woods - South (LMA 31),1997,0,81,1206,17.71,10.02,297,15.71,26,null
Texas,Piney Woods - South (LMA 31),1998,0,80,1286,6.59,8.14,313,5.4,20,null
Texas,Piney Woods - South (LMA 31),1999,0,78,1327,3.19,8.44,318,1.72,53,null
Texas,Piney Woods - South (LMA 31),2000,0,84,1207,-9.04,8.87,283,-11.03,46,null
Texas,Piney Woods - South (LMA 31),2001,0,49,1187,-1.64,2.98,272,-3.76,23,null
Texas,Piney Woods - South (LMA 31),2002,0,80,1338,12.72,2.09,302,10.96,58,null
Texas,Piney Woods - South (LMA 31),2003,0,116,1195,-10.67,-1.45,265,-12.29,33,null
Texas,Piney Woods - South (LMA 31),2004,0,105,1596,33.55,3.77,345,30.05,32,null
Texas,Piney Woods - South (LMA 31),2005,0,83,1706,6.85,7.16,357,3.62,36,null
Texas,Piney Woods - South (LMA 31),2006,0,120,1630,-4.44,6.55,331,-7.25,31,null
Texas,Piney Woods - South (LMA 31),2007,0,84,2300,41.1,11.44,455,37.41,48,null
Texas,Piney Woods - South (LMA 31),2008,0,72,2142,-6.86,12.38,416,-8.65,26,null
Texas,Piney Woods - South (LMA 31),2009,0,64,2450,14.35,8.94,472,13.49,28,null
Texas,Piney Woods - South (LMA 31),2010,0,91,2600,6.14,8.79,495,4.92,32,null
Texas,Piney Woods - South (LMA 31),2011,0,97,2400,-7.69,8.04,448,-9.58,31,null
Texas,Piney Woods - South (LMA 31),2012,0,131,2088,-13,-1.92,382,-14.64,27,null
Texas,Piney Woods - South (LMA 31),2013,0,80,2674,28.05,4.53,481,25.84,53,null
Texas,Piney Woods - South (LMA 31),2014,0,74,2631,-1.58,1.44,464,-3.37,70,null
Texas,Piney Woods - South (LMA 31),2015,0,83,2900,10.22,2.21,507,9.17,81,null
Texas,Piney Woods - South (LMA 31),2016,0,76,3030,4.48,4.77,524,3.39,110,null
Texas,Piney Woods - South (LMA 31),2017,0,70,3100,2.32,8.23,527,0.43,128,null
Texas,Piney Woods - South (LMA 31),2018,0,76,3400,9.68,4.92,564,7.11,159,null
Texas,Piney Woods - South (LMA 31),2019,0,69,3511,3.26,5.94,572,1.45,162,null
Texas,Piney Woods - South (LMA 31),2020,0,77,3338,-4.93,2.85,538,-6.06,198,null
Texas,Lower Rio Grande Valley (LMA 32),1971,0,106,400,0,4.21,321,-4.82,60,null
Texas,Lower Rio Grande Valley (LMA 32),1972,0,108,400,0,2.88,308,-4.13,60,null
Texas,Lower Rio Grande Valley (LMA 32),1973,0,100,521,30.25,8.28,380,23.47,46,null
Texas,Lower Rio Grande Valley (LMA 32),1974,0,97,750,43.95,13.2,502,32.04,39,null
Texas,Lower Rio Grande Valley (LMA 32),1975,0,97,832,10.93,15.77,510,1.57,41,null
Texas,Lower Rio Grande Valley (LMA 32),1976,0,98,800,-3.85,14.87,465,-8.88,28,null
Texas,Lower Rio Grande Valley (LMA 32),1977,0,160,877,9.62,17,480,3.22,32,null
Texas,Lower Rio Grande Valley (LMA 32),1978,0,160,1194,36.15,18.04,610,27.23,20,null
Texas,Lower Rio Grande Valley (LMA 32),1979,0,72,1177,-1.42,9.43,555,-9.01,29,null
Texas,Lower Rio Grande Valley (LMA 32),1980,0,96,1296,10.11,9.27,561,0.97,32,null
Texas,Lower Rio Grande Valley (LMA 32),1981,0,100,1600,23.46,14.87,633,12.79,29,null
Texas,Lower Rio Grande Valley (LMA 32),1982,0,93,1500,-6.25,11.33,559,-11.7,27,null
Texas,Lower Rio Grande Valley (LMA 32),1983,0,160,1448,-3.47,3.93,519,-7.08,null,null
Texas,Lower Rio Grande Valley (LMA 32),1984,0,103,1381,-4.63,3.25,478,-7.96,23,null
Texas,Lower Rio Grande Valley (LMA 32),1985,0,135,1350,-2.24,0.82,453,-5.24,26,null
Texas,Lower Rio Grande Valley (LMA 32),1986,0,118,985,-27.04,-9.25,324,-28.48,21,null
Texas,Lower Rio Grande Valley (LMA 32),1987,0,110,995,1.02,-7.88,319,-1.42,22,null
Texas,Lower Rio Grande Valley (LMA 32),1988,0,103,1186,19.18,-3.92,367,15.13,51,null
Texas,Lower Rio Grande Valley (LMA 32),1989,0,108,1000,-15.68,-6.25,298,-18.86,25,null
Texas,Lower Rio Grande Valley (LMA 32),1990,0,141,1000,0,-5.83,287,-3.62,27,null
Texas,Lower Rio Grande Valley (LMA 32),1991,0,155,1071,7.14,1.7,298,3.64,39,null
Texas,Lower Rio Grande Valley (LMA 32),1992,0,149,930,-13.24,-1.35,253,-15.17,42,null
Texas,Lower Rio Grande Valley (LMA 32),1993,0,131,931,0.15,-4.72,247,-2.17,36,null
Texas,Lower Rio Grande Valley (LMA 32),1994,0,120,1200,28.89,3.71,312,26.2,45,null
Texas,Lower Rio Grande Valley (LMA 32),1995,0,109,900,-25,-2.09,229,-26.54,30,null
Texas,Lower Rio Grande Valley (LMA 32),1996,0,118,1247,38.56,3.08,312,36.07,37,null
Texas,Lower Rio Grande Valley (LMA 32),1997,0,180,1006,-19.37,1.58,247,-20.73,60,null
Texas,Lower Rio Grande Valley (LMA 32),1998,0,112,1018,1.29,1.81,248,0.17,40,null
Texas,Lower Rio Grande Valley (LMA 32),1999,0,98,1049,2.99,-2.65,251,1.53,21,null
Texas,Lower Rio Grande Valley (LMA 32),2000,0,104,1063,1.33,3.39,249,-0.88,null,null
Texas,Lower Rio Grande Valley (LMA 32),2001,0,177,1208,13.63,-0.63,277,11.19,null,null
Texas,Lower Rio Grande Valley (LMA 32),2002,0,119,1542,27.69,8.93,348,25.7,40,null
Texas,Lower Rio Grande Valley (LMA 32),2003,0,125,1423,-7.72,6.92,315,-9.4,38,null
Texas,Lower Rio Grande Valley (LMA 32),2004,0,130,1656,16.37,9.57,357,13.32,120,null
Texas,Lower Rio Grande Valley (LMA 32),2005,0,81,1734,4.68,10.28,363,1.51,52,null
Texas,Lower Rio Grande Valley (LMA 32),2006,0,131,2662,53.51,17.12,541,49,24,null
Texas,Lower Rio Grande Valley (LMA 32),2007,0,117,2700,1.44,11.85,534,-1.21,33,null
Texas,Lower Rio Grande Valley (LMA 32),2008,0,94,3500,29.63,19.72,679,27.15,27,null
Texas,Lower Rio Grande Valley (LMA 32),2009,0,200,3586,2.46,16.71,691,1.69,null,null
Texas,Lower Rio Grande Valley (LMA 32),2010,0,162,2375,-33.79,6.49,452,-34.55,20,null
Texas,Lower Rio Grande Valley (LMA 32),2011,0,155,2350,-1.04,-2.46,438,-3.06,21,null
Texas,Lower Rio Grande Valley (LMA 32),2012,0,271,2762,17.53,0.45,505,15.32,23,null
Texas,Lower Rio Grande Valley (LMA 32),2013,0,116,3003,8.71,-3.02,540,6.84,45,null
Texas,Lower Rio Grande Valley (LMA 32),2014,0,304,3056,1.78,-3.15,539,-0.06,34,null
Texas,Lower Rio Grande Valley (LMA 32),2015,0,115,3125,2.26,5.65,546,1.29,39,null
Texas,Lower Rio Grande Valley (LMA 32),2016,0,163,3186,1.94,6.27,551,0.89,48,null
Texas,Lower Rio Grande Valley (LMA 32),2017,0,98,4638,45.58,10.92,788,42.89,35,null
Texas,Lower Rio Grande Valley (LMA 32),2018,0,103,3432,-26,2.71,569,-27.74,62,null
Texas,Lower Rio Grande Valley (LMA 32),2019,0,139,4067,18.5,5.88,663,16.42,48,null
Texas,Lower Rio Grande Valley (LMA 32),2020,0,84,3627,-10.81,3.02,584,-11.87,41,null
Texas,El Paso (LMA 33),1971,0,68,1750,43.44,7.39,1406,36.53,21,null
Texas,El Paso (LMA 33),1972,0,58,1450,-17.14,0.28,1117,-20.57,22,null
Texas,El Paso (LMA 33),1973,0,88,1200,-17.24,3.98,876,-21.55,null,null
Texas,El Paso (LMA 33),1974,0,76,1833,52.75,18.04,1227,40.1,null,null
Texas,El Paso (LMA 33),1975,0,26,1800,-1.8,8.09,1104,-10.09,null,null
Texas,El Paso (LMA 33),1976,0,32,2324,29.11,5.84,1350,22.36,null,null
Texas,El Paso (LMA 33),1977,0,76,2000,-13.94,6.64,1094,-18.97,null,null
Texas,El Paso (LMA 33),1978,0,86,3000,50,20.11,1534,40.17,null,null
Texas,El Paso (LMA 33),1979,0,33,3337,11.23,12.73,1575,2.68,null,null
Texas,El Paso (LMA 33),1980,0,43,2500,-25.08,6.79,1082,-31.3,null,null
Texas,El Paso (LMA 33),1981,0,274,2750,10,3.42,1087,0.49,null,null
Texas,El Paso (LMA 33),1982,0,123,2000,-27.27,0,745,-31.5,null,null
Texas,El Paso (LMA 33),1983,0,147,2600,30,-2.82,932,25.13,null,null
Texas,El Paso (LMA 33),1984,0,38,5250,101.92,9.49,1816,94.87,null,null
Texas,El Paso (LMA 33),1985,0,48,3163,-39.75,4.82,1060,-41.6,null,null
Texas,El Paso (LMA 33),1986,0,42,5000,58.08,12.7,1643,54.95,null,null
Texas,El Paso (LMA 33),1987,0,26,3164,-36.72,9.61,1015,-38.24,null,null
Texas,El Paso (LMA 33),1988,0,136,2508,-20.73,-0.72,777,-23.43,null,null
Texas,El Paso (LMA 33),1989,0,79,4108,63.82,-4.79,1225,57.63,null,null
Texas,El Paso (LMA 33),1990,0,65,3107,-24.37,-0.36,893,-27.11,null,null
Texas,El Paso (LMA 33),1991,0,79,2534,-18.45,-12.71,704,-21.11,null,null
Texas,El Paso (LMA 33),1992,0,178,3950,55.88,4.54,1073,52.41,null,null
Texas,El Paso (LMA 33),1993,0,105,3000,-24.05,3.65,796,-25.81,null,null
Texas,El Paso (LMA 33),1994,0,26,4599,53.3,2.28,1195,50.1,null,null
Texas,El Paso (LMA 33),1995,0,61,6517,41.7,15.97,1659,38.79,null,null
Texas,El Paso (LMA 33),1996,0,121,4136,-36.54,10.29,1034,-37.68,null,null
Texas,El Paso (LMA 33),1997,0,31,5350,29.35,6.26,1315,27.16,null,null
Texas,El Paso (LMA 33),1998,0,112,7822,46.21,21.13,1901,44.58,null,null
Texas,El Paso (LMA 33),1999,0,173,2936,-62.46,-8.58,703,-63,null,null
Texas,El Paso (LMA 33),2003,0,85,8500,0,1.68,1884,0,null,null
Texas,El Paso (LMA 33),2004,0,94,9400,10.59,26.2,2029,7.69,null,null
Texas,El Paso (LMA 33),2005,0,108,7500,-20.21,0,1570,-22.62,null,null
Texas,El Paso (LMA 33),2006,0,145,10791,43.88,0,2192,39.65,null,null
Texas,El Paso (LMA 33),2007,0,12,10852,0.56,0,2147,-2.07,null,null
Texas,El Paso (LMA 33),2008,0,11,23674,118.15,22.74,4593,113.98,null,null
Texas,El Paso (LMA 33),2009,0,117,9000,-61.98,-0.87,1733,-62.27,null,null
Texas,El Paso (LMA 33),2010,0,38,10937,21.52,7.84,2082,20.12,null,null
Texas,El Paso (LMA 33),2011,0,38,8853,-19.05,-3.88,1651,-20.71,null,null
Texas,El Paso (LMA 33),2012,0,12,16060,81.41,8.16,2938,77.99,null,null
Texas,El Paso (LMA 33),2013,0,50,8703,-45.81,-18.14,1565,-46.75,null,null
Texas,El Paso (LMA 33),2014,0,48,6346,-27.08,-6.75,1120,-28.4,null,null
Texas,El Paso (LMA 33),2015,0,17,13056,105.72,3.61,2283,103.77,null,null
Texas,El Paso (LMA 33),2016,0,23,1980,-84.83,-25.88,343,-84.99,null,null
Texas,El Paso (LMA 33),2017,0,16,21186,969.91,5.7,3599,950.19,null,null
Texas,El Paso (LMA 33),2018,0,44802,400,-98.11,-45.99,66,-98.16,null,null
Texas,El Paso (LMA 33),2019,0,65,13913,3378.19,17,2267,3317.16,null,null
Texas,El Paso (LMA 33),2020,0,68,13370,-3.9,0.48,2153,-5.04,null,null
